iri,id
PakuAlamI,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Paku Alam I
TirtayasadariBanten,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan Ageng Tirtayasa.jpg,https://id.wikipedia.org/wiki/Tirtayasa dari Banten
ThahaSyaifuddindariJambi,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan Thaha Syaifuddin.jpg,https://id.wikipedia.org/wiki/Thaha Syaifuddin dari Jambi
Diponegoro,http://commons.wikimedia.org/wiki/Special:FilePath/Diponegoro.jpg,https://id.wikipedia.org/wiki/Diponegoro
ShojiNishimura,http://commons.wikimedia.org/wiki/Special:FilePath/ShojiNishimura.jpg,https://id.wikipedia.org/wiki/Shoji Nishimura
Toskana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
KesultananAceh,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Aceh
KesultananBanjarmasin,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Banjar
PerusahaanHindiaTimurBelanda,http://commons.wikimedia.org/wiki/Special:FilePath/Vereenigde Oostindische Compagnie spiegelretourschip Amsterdam replica.jpg,https://id.wikipedia.org/wiki/Perusahaan Hindia Timur Belanda
TentaraKerajaanHindiaBelanda,http://commons.wikimedia.org/wiki/Special:FilePath/Royal Netherlands East Indies Army Coat of Arms Tentara Kerajaan Hindia Belanda Lambang Koninklijk Nederlandsch-Indisch Leger Wapenschil Logo KNIL.jpg,https://id.wikipedia.org/wiki/Tentara Kerajaan Hindia Belanda
ImperiumPortugal,http://commons.wikimedia.org/wiki/Special:FilePath/Rua Direita na Cidade de Goa.jpg,https://id.wikipedia.org/wiki/Imperium Portugal
KesunananSurakarta,http://commons.wikimedia.org/wiki/Special:FilePath/Catur Sagotra - Kasunanan Surakarta.png,https://id.wikipedia.org/wiki/Kesunanan Surakarta Hadiningrat
KerajaanSunda,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kerajaan Sunda
KesultananMataram,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Mataram
Persia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Iran
KerajaanKlungkung,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kerajaan Klungkung
Nassau,"http://commons.wikimedia.org/wiki/Special:FilePath/BHA Nassau, Paradise Island, Atlantis Bridge 001.jpg","https://id.wikipedia.org/wiki/Nassau, Bahama"
AngkatanLautKerajaanBelanda,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Angkatan Laut Kerajaan Belanda
Bavaria,http://commons.wikimedia.org/wiki/Special:FilePath/Munich Panorama.jpg,https://id.wikipedia.org/wiki/Bavaria
KesultananYogyakarta,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Ngayogyakarta Hadiningrat
KerajaanBuleleng,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kerajaan Buleleng
KadipatenWarsawa,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kadipaten Warsawa
PasukanTulungan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Pasukan Tulungan
KemaharajaanMajapahit,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Majapahit
KerajaanCochin,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kerajaan Cochin
RepublicofChina,http://commons.wikimedia.org/wiki/Special:FilePath/1 taipei sunrise panorama dxr edit pangen 141215 1.jpg,https://id.wikipedia.org/wiki/Taiwan
Napoli,http://commons.wikimedia.org/wiki/Special:FilePath/Naples from the Castello Sant Elmo with Abbazia San Martino the port and the Vesuv.jpg,https://id.wikipedia.org/wiki/Napoli
Swiss,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Swiss
Montenegro,http://commons.wikimedia.org/wiki/Special:FilePath/R-1 regional road (Montenegro) 07.jpg,https://id.wikipedia.org/wiki/Montenegro
KonfederasiSwiss,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Konfederasi Swiss Lama
KepangerananLuccadanPiombino,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kepangeranan Lucca dan Piombino
Tirol,http://commons.wikimedia.org/wiki/Special:FilePath/Tirol Hall 01.jpg,https://id.wikipedia.org/wiki/Tirol (negara bagian)
Holandia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Etruria,http://commons.wikimedia.org/wiki/Special:FilePath/Civilizacion etrusca.png,https://id.wikipedia.org/wiki/Etruria
Hanover,http://commons.wikimedia.org/wiki/Special:FilePath/Neues Rathaus Hannover 2013.jpg,https://id.wikipedia.org/wiki/Hannover
KaumAdat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kaum Adat
Sriwijaya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Sriwijaya
DutchRepublic,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Republik Belanda
KerajaanBlambangan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kerajaan Blambangan
PerusahaanHindiaTimur,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Perusahaan Hindia Timur (disambiguasi)
KesultananJohor,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Johor
KaumPadri,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kaum Padri
Hungaria,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Majapahit,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Majapahit
Kastilia,http://commons.wikimedia.org/wiki/Special:FilePath/Tablet of Akaptaḫa.jpg,
SelimIII,http://commons.wikimedia.org/wiki/Special:FilePath/III. Selim.jpg,https://id.wikipedia.org/wiki/Selim III
JeanLannes,http://commons.wikimedia.org/wiki/Special:FilePath/Jean lannes.jpg,https://id.wikipedia.org/wiki/Jean Lannes
IkeMese,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ike Mese
MichaelAndreasBarclaydeTolly,http://commons.wikimedia.org/wiki/Special:FilePath/Barclay1829.jpg,https://id.wikipedia.org/wiki/Michael Andreas Barclay de Tolly
RobertRolloGillespie,http://commons.wikimedia.org/wiki/Special:FilePath/Robert Rollo Gillespie.jpg,
PangeranPuger,"http://commons.wikimedia.org/wiki/Special:FilePath/Detail painting of Pangeran Puger (later Pakubuwono I) forced to execute his daughter, Raden Ayu Lembah.jpg",https://id.wikipedia.org/wiki/Pakubuwana I
PiusVII,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Louis David 018.jpg,https://id.wikipedia.org/wiki/Paus Pius VII
MahmudII,http://commons.wikimedia.org/wiki/Special:FilePath/Mahmud II.jpg,https://id.wikipedia.org/wiki/Mahmud II
MartimAfonsodeCastro,http://commons.wikimedia.org/wiki/Special:FilePath/Martim Afonso de Castro++.jpg,https://id.wikipedia.org/wiki/Martim Afonso de Castro
EdwardTucker,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
ChristopherCole,http://commons.wikimedia.org/wiki/Special:FilePath/Sir Christopher Cole.jpg,https://id.wikipedia.org/wiki/Christopher Cole
GustaafWillembaronvanImhoff,http://commons.wikimedia.org/wiki/Special:FilePath/Gustaaf Willem baron van Imhoff2.jpg,https://id.wikipedia.org/wiki/Gustaaf Willem baron van Imhoff
PakubuwonoII,http://commons.wikimedia.org/wiki/Special:FilePath/Pakubuwana II.png,https://id.wikipedia.org/wiki/Pakubuwana II
CakraningratIV,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Cakraningrat IV
RobertStopford,http://commons.wikimedia.org/wiki/Special:FilePath/Robert Stopford.jpg,
HabibAbdurrahmanAzZahir,http://commons.wikimedia.org/wiki/Special:FilePath/Habib Abdoe ´R Rachman Alzahir.jpg,https://id.wikipedia.org/wiki/Abdurrahman az-Zahir
Sora,http://commons.wikimedia.org/wiki/Special:FilePath/Sora-Broccostella-Carnello.jpg,
TeukuBenMahmud,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Teuku Ben Mahmud
JamesMadison,http://commons.wikimedia.org/wiki/Special:FilePath/James Madison.jpg,https://id.wikipedia.org/wiki/James Madison
MichelNey,http://commons.wikimedia.org/wiki/Special:FilePath/Marechal Ney.jpg,https://id.wikipedia.org/wiki/Michel Ney
GustaveVerspyck,"http://commons.wikimedia.org/wiki/Special:FilePath/Verspijck, GM.jpg",https://id.wikipedia.org/wiki/Gustave Verspyck (1822-1909)
PangeranAntasari,http://commons.wikimedia.org/wiki/Special:FilePath/Makam Pahlawan Nasional Pangeran Antasari.jpg,https://id.wikipedia.org/wiki/Kompleks Makam Pangeran Antasari
AminUllah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
JohannesThedens,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes Thedens (1680-1748) by J. Oliphant.jpg,https://id.wikipedia.org/wiki/Johannes Thedens
PangeranSambernyawa,http://commons.wikimedia.org/wiki/Special:FilePath/Mangkunagara I.jpg,https://id.wikipedia.org/wiki/Mangkunegara I
PangeranMangkubumi,http://commons.wikimedia.org/wiki/Special:FilePath/Raden Mas Sujono.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana I
NicolaasHartingh,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
JohnMoore,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
FeliceBaciocchi,http://commons.wikimedia.org/wiki/Special:FilePath/Felice Baciocchi by Marie-Guillemine Benoist.jpg,https://id.wikipedia.org/wiki/Felice Pasquale Baciocchi
RadenWijaya,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Raden Wijaya
AlexanderI,http://commons.wikimedia.org/wiki/Special:FilePath/Emperor Alexander I of Russia by Alexander Molinari 1813.png,https://id.wikipedia.org/wiki/Aleksandr I dari Rusia
SubhasChandraBose,http://commons.wikimedia.org/wiki/Special:FilePath/Subhas Chandra Bose NRB.jpg,https://id.wikipedia.org/wiki/Subhas Chandra Bose
GajahMada,http://commons.wikimedia.org/wiki/Special:FilePath/Gajah-Mada.jpg,https://id.wikipedia.org/wiki/Gajah Mada
JanWillemJanssens,http://commons.wikimedia.org/wiki/Special:FilePath/Jan Willem Jassens door Pieneman.jpg,https://id.wikipedia.org/wiki/Jan Willem Janssens
SamuelAuchmuty,http://commons.wikimedia.org/wiki/Special:FilePath/Sir Samuel Auchmuty images nypl org.jpg,
NapoleonI,http://commons.wikimedia.org/wiki/Special:FilePath/François Gerard - Napoleon I in Coronation Robes.jpeg,https://id.wikipedia.org/wiki/Napoleon Bonaparte
GeorgeIII,http://commons.wikimedia.org/wiki/Special:FilePath/Allan Ramsay (1713-84) - George III (1738-1820) - RCIN 405307 - Royal Collection.jpg,https://id.wikipedia.org/wiki/George III dari Britania Raya
HendrikMerkusdeKock,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrik Merkus Baron de Kock in 1854 transparent.png,https://id.wikipedia.org/wiki/Hendrik Merkus de Kock
FerdinandVII,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando VII - Vicente López.jpg,https://id.wikipedia.org/wiki/Fernando VII dari Spanyol
EmmanueldeGrouchy,http://commons.wikimedia.org/wiki/Special:FilePath/EMMANUEL DE GROUCHY(1766-1847).jpg,https://id.wikipedia.org/wiki/Emmanuel de Grouchy
JohnCrawfurd,http://commons.wikimedia.org/wiki/Special:FilePath/John Crawfurd.jpg,https://id.wikipedia.org/wiki/John Crawfurd
ThomasStamfordRaffles,http://commons.wikimedia.org/wiki/Special:FilePath/StamfordRaffles.jpeg,https://id.wikipedia.org/wiki/Thomas Stamford Raffles
SentotPrawirodirdjo,"http://commons.wikimedia.org/wiki/Special:FilePath/Sentot, opperbevelhebber der rebellen.jpg",https://id.wikipedia.org/wiki/Sentot Prawirodirdjo
ArmandAugustinLouisdeCaulaincourt,"http://commons.wikimedia.org/wiki/Special:FilePath/Armand de Caulaincourt, Grand Squire.jpg",
CharlesJohn,http://commons.wikimedia.org/wiki/Special:FilePath/Dickens Gurney head.jpg,https://id.wikipedia.org/wiki/Charles Dickens
AdriaanValckenier,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaan Valckenier (1695-1751) by T.J. Rheen.jpg,https://id.wikipedia.org/wiki/Adriaan Valckenier
Penggugat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AndreasHofer,http://commons.wikimedia.org/wiki/Special:FilePath/Andreas Hofer Kupferstich Riepenhausen.jpg,https://id.wikipedia.org/wiki/Andreas Hofer
RolloGillespie,http://commons.wikimedia.org/wiki/Special:FilePath/Robert Rollo Gillespie.jpg,
JohanCornelisvanderWijck,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
